instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,registered
8054,2011-12-07,4,0,12,5,0,3,1,3,0.46,0.4545,1.0,0.1642,3
8055,2011-12-07,4,0,12,6,0,3,1,3,0.48,0.4697,1.0,0.4179,18
8056,2011-12-07,4,0,12,7,0,3,1,3,0.44,0.4394,1.0,0.1045,43
8057,2011-12-07,4,0,12,8,0,3,1,3,0.44,0.4394,1.0,0.0,80
8058,2011-12-07,4,0,12,9,0,3,1,3,0.44,0.4394,1.0,0.2537,64
8059,2011-12-07,4,0,12,10,0,3,1,3,0.44,0.4394,1.0,0.0896,32
8060,2011-12-07,4,0,12,11,0,3,1,3,0.44,0.4394,1.0,0.0896,47
8061,2011-12-07,4,0,12,12,0,3,1,3,0.44,0.4394,1.0,0.1343,29
8062,2011-12-07,4,0,12,13,0,3,1,3,0.44,0.4394,1.0,0.194,28
8063,2011-12-07,4,0,12,14,0,3,1,3,0.44,0.4394,1.0,0.194,24
8064,2011-12-07,4,0,12,15,0,3,1,3,0.42,0.4242,0.94,0.2239,25
8065,2011-12-07,4,0,12,16,0,3,1,3,0.42,0.4242,0.94,0.194,28
8066,2011-12-07,4,0,12,17,0,3,1,3,0.4,0.4091,1.0,0.3284,48
8067,2011-12-07,4,0,12,18,0,3,1,3,0.4,0.4091,0.94,0.2985,48
8068,2011-12-07,4,0,12,19,0,3,1,3,0.34,0.2879,0.87,0.6418,31
8069,2011-12-07,4,0,12,20,0,3,1,3,0.34,0.2879,0.87,0.6418,25
8070,2011-12-07,4,0,12,21,0,3,1,3,0.3,0.2576,0.87,0.5224,6
8071,2011-12-07,4,0,12,22,0,3,1,3,0.24,0.197,0.93,0.4478,13
8072,2011-12-07,4,0,12,23,0,3,1,1,0.24,0.2121,0.93,0.3881,16
8073,2011-12-08,4,0,12,0,0,4,1,2,0.26,0.2273,0.87,0.2985,21
8074,2011-12-08,4,0,12,1,0,4,1,1,0.26,0.2273,0.81,0.3582,6
8075,2011-12-08,4,0,12,2,0,4,1,1,0.28,0.2727,0.65,0.2239,4
8076,2011-12-08,4,0,12,3,0,4,1,1,0.26,0.2273,0.6,0.2985,1
8077,2011-12-08,4,0,12,4,0,4,1,2,0.24,0.197,0.6,0.4627,2
8078,2011-12-08,4,0,12,5,0,4,1,1,0.22,0.2121,0.64,0.2239,12
8079,2011-12-08,4,0,12,6,0,4,1,1,0.22,0.2121,0.55,0.2836,71
8080,2011-12-08,4,0,12,7,0,4,1,1,0.22,0.2121,0.6,0.2239,233
8081,2011-12-08,4,0,12,8,0,4,1,1,0.22,0.2121,0.55,0.2836,418
8082,2011-12-08,4,0,12,9,0,4,1,1,0.24,0.2121,0.52,0.3881,218
8083,2011-12-08,4,0,12,10,0,4,1,1,0.26,0.2273,0.52,0.3284,109
8084,2011-12-08,4,0,12,11,0,4,1,1,0.28,0.2727,0.52,0.2537,100
8085,2011-12-08,4,0,12,12,0,4,1,1,0.28,0.2576,0.52,0.3284,148
8086,2011-12-08,4,0,12,13,0,4,1,1,0.3,0.2727,0.49,0.3582,115
8087,2011-12-08,4,0,12,14,0,4,1,1,0.32,0.303,0.45,0.2537,121
8088,2011-12-08,4,0,12,15,0,4,1,1,0.32,0.3333,0.45,0.1343,98
8089,2011-12-08,4,0,12,16,0,4,1,1,0.32,0.3182,0.45,0.194,201
8090,2011-12-08,4,0,12,17,0,4,1,1,0.3,0.3182,0.49,0.1045,321
8091,2011-12-08,4,0,12,18,0,4,1,1,0.28,0.2727,0.52,0.2239,306
8092,2011-12-08,4,0,12,19,0,4,1,1,0.26,0.2727,0.56,0.1045,220
8093,2011-12-08,4,0,12,20,0,4,1,1,0.26,0.2727,0.6,0.1045,170
8094,2011-12-08,4,0,12,21,0,4,1,1,0.28,0.303,0.61,0.0896,135
8095,2011-12-08,4,0,12,22,0,4,1,1,0.26,0.2727,0.65,0.1343,84
8096,2011-12-08,4,0,12,23,0,4,1,1,0.24,0.2576,0.7,0.1045,58
8097,2011-12-09,4,0,12,0,0,5,1,1,0.24,0.2879,0.65,0.0,26
8098,2011-12-09,4,0,12,1,0,5,1,1,0.24,0.2879,0.65,0.0,12
8099,2011-12-09,4,0,12,2,0,5,1,1,0.24,0.2879,0.7,0.0,10
8100,2011-12-09,4,0,12,3,0,5,1,1,0.22,0.2727,0.8,0.0,5
8101,2011-12-09,4,0,12,4,0,5,1,1,0.22,0.2727,0.8,0.0,1
8102,2011-12-09,4,0,12,5,0,5,1,1,0.22,0.2727,0.8,0.0,20
8103,2011-12-09,4,0,12,6,0,5,1,1,0.22,0.2576,0.8,0.0896,62
8104,2011-12-09,4,0,12,7,0,5,1,1,0.22,0.2576,0.75,0.0896,195
8105,2011-12-09,4,0,12,8,0,5,1,1,0.24,0.2879,0.81,0.0,378
8106,2011-12-09,4,0,12,9,0,5,1,1,0.26,0.2879,0.81,0.0896,256
8107,2011-12-09,4,0,12,10,0,5,1,2,0.3,0.303,0.7,0.1642,115
8108,2011-12-09,4,0,12,11,0,5,1,1,0.32,0.303,0.7,0.2537,121
8109,2011-12-09,4,0,12,12,0,5,1,1,0.36,0.3333,0.57,0.2985,146
8110,2011-12-09,4,0,12,13,0,5,1,1,0.38,0.3939,0.5,0.194,141
8111,2011-12-09,4,0,12,14,0,5,1,1,0.38,0.3939,0.46,0.2836,163
8112,2011-12-09,4,0,12,15,0,5,1,1,0.38,0.3939,0.46,0.2836,160
8113,2011-12-09,4,0,12,16,0,5,1,1,0.36,0.3485,0.62,0.1343,226
8114,2011-12-09,4,0,12,17,0,5,1,1,0.34,0.3485,0.66,0.1045,352
8115,2011-12-09,4,0,12,18,0,5,1,1,0.34,0.3636,0.61,0.0,308
8116,2011-12-09,4,0,12,19,0,5,1,1,0.34,0.3636,0.61,0.0,189
8117,2011-12-09,4,0,12,20,0,5,1,1,0.3,0.3333,0.81,0.0,140
8118,2011-12-09,4,0,12,21,0,5,1,1,0.3,0.3333,0.75,0.0,131
8119,2011-12-09,4,0,12,22,0,5,1,1,0.28,0.3182,0.87,0.0,114
8120,2011-12-09,4,0,12,23,0,5,1,1,0.28,0.3182,0.81,0.0,88
8121,2011-12-10,4,0,12,0,0,6,0,2,0.26,0.2727,0.81,0.1045,66
8122,2011-12-10,4,0,12,1,0,6,0,2,0.26,0.2576,0.7,0.1642,55
8123,2011-12-10,4,0,12,2,0,6,0,2,0.28,0.303,0.61,0.0896,48
8124,2011-12-10,4,0,12,3,0,6,0,2,0.28,0.303,0.61,0.0896,20
8125,2011-12-10,4,0,12,4,0,6,0,2,0.26,0.2727,0.65,0.1045,3
8126,2011-12-10,4,0,12,5,0,6,0,1,0.26,0.2576,0.6,0.1642,6
8127,2011-12-10,4,0,12,6,0,6,0,1,0.24,0.2576,0.65,0.1045,10
8128,2011-12-10,4,0,12,7,0,6,0,1,0.24,0.2273,0.65,0.194,11
8129,2011-12-10,4,0,12,8,0,6,0,1,0.26,0.2727,0.65,0.1343,68
8130,2011-12-10,4,0,12,9,0,6,0,1,0.28,0.2576,0.61,0.2836,134
8131,2011-12-10,4,0,12,10,0,6,0,1,0.32,0.303,0.57,0.2537,161
8132,2011-12-10,4,0,12,11,0,6,0,1,0.32,0.2879,0.53,0.4179,192
8133,2011-12-10,4,0,12,12,0,6,0,1,0.32,0.2879,0.45,0.4179,235
8134,2011-12-10,4,0,12,13,0,6,0,1,0.34,0.303,0.34,0.4179,239
8135,2011-12-10,4,0,12,14,0,6,0,1,0.34,0.303,0.31,0.3284,242
8136,2011-12-10,4,0,12,15,0,6,0,1,0.34,0.303,0.34,0.3582,239
8137,2011-12-10,4,0,12,16,0,6,0,1,0.32,0.2879,0.31,0.3881,183
8138,2011-12-10,4,0,12,17,0,6,0,1,0.28,0.2576,0.36,0.3284,151
8139,2011-12-10,4,0,12,18,0,6,0,1,0.26,0.2576,0.38,0.2239,144
8140,2011-12-10,4,0,12,19,0,6,0,1,0.26,0.2424,0.38,0.2836,139
8141,2011-12-10,4,0,12,20,0,6,0,1,0.24,0.2273,0.35,0.2239,114
8142,2011-12-10,4,0,12,21,0,6,0,1,0.22,0.2121,0.44,0.2239,79
8143,2011-12-10,4,0,12,22,0,6,0,1,0.22,0.2273,0.41,0.1343,88
8144,2011-12-10,4,0,12,23,0,6,0,1,0.2,0.2121,0.47,0.1642,61
8145,2011-12-11,4,0,12,0,0,0,0,1,0.2,0.197,0.51,0.2239,69
8146,2011-12-11,4,0,12,1,0,0,0,1,0.16,0.1515,0.59,0.2239,54
8147,2011-12-11,4,0,12,2,0,0,0,1,0.18,0.1667,0.55,0.2537,47
8148,2011-12-11,4,0,12,3,0,0,0,1,0.16,0.1818,0.59,0.1343,17
8149,2011-12-11,4,0,12,4,0,0,0,1,0.16,0.1667,0.59,0.1642,5
8150,2011-12-11,4,0,12,5,0,0,0,1,0.18,0.2121,0.59,0.1045,6
8151,2011-12-11,4,0,12,6,0,0,0,1,0.16,0.2273,0.59,0.0,10
8152,2011-12-11,4,0,12,7,0,0,0,1,0.18,0.2424,0.55,0.0,30
8153,2011-12-11,4,0,12,8,0,0,0,1,0.16,0.2273,0.69,0.0,68
8154,2011-12-11,4,0,12,9,0,0,0,1,0.2,0.2576,0.59,0.0,88
8155,2011-12-11,4,0,12,10,0,0,0,1,0.24,0.2879,0.44,0.0,164
8156,2011-12-11,4,0,12,11,0,0,0,1,0.26,0.303,0.35,0.0,166
8157,2011-12-11,4,0,12,12,0,0,0,1,0.26,0.303,0.35,0.0,246
8158,2011-12-11,4,0,12,13,0,0,0,1,0.3,0.3333,0.31,0.0,224
8159,2011-12-11,4,0,12,14,0,0,0,1,0.3,0.3333,0.28,0.0,198
8160,2011-12-11,4,0,12,15,0,0,0,1,0.3,0.3333,0.26,0.0,219
8161,2011-12-11,4,0,12,16,0,0,0,1,0.3,0.3333,0.26,0.0,174
8162,2011-12-11,4,0,12,17,0,0,0,1,0.28,0.3182,0.3,0.0,150
8163,2011-12-11,4,0,12,18,0,0,0,1,0.24,0.2273,0.48,0.194,151
8164,2011-12-11,4,0,12,19,0,0,0,1,0.22,0.2273,0.55,0.194,98
8165,2011-12-11,4,0,12,20,0,0,0,1,0.22,0.2424,0.55,0.1045,62
8166,2011-12-11,4,0,12,21,0,0,0,1,0.22,0.2727,0.55,0.0,53
8167,2011-12-11,4,0,12,22,0,0,0,1,0.22,0.2727,0.55,0.0,36
8168,2011-12-11,4,0,12,23,0,0,0,1,0.2,0.2576,0.69,0.0,31
8169,2011-12-12,4,0,12,0,0,1,1,1,0.2,0.2273,0.69,0.0896,16
8170,2011-12-12,4,0,12,1,0,1,1,1,0.2,0.2576,0.69,0.0,9
8171,2011-12-12,4,0,12,2,0,1,1,1,0.2,0.2576,0.69,0.0,4
8172,2011-12-12,4,0,12,3,0,1,1,1,0.18,0.2424,0.74,0.0,2
8173,2011-12-12,4,0,12,4,0,1,1,1,0.18,0.2424,0.74,0.0,3
8174,2011-12-12,4,0,12,5,0,1,1,1,0.16,0.2273,0.8,0.0,21
8175,2011-12-12,4,0,12,6,0,1,1,1,0.16,0.1818,0.8,0.1045,63
8176,2011-12-12,4,0,12,7,0,1,1,1,0.14,0.1515,0.86,0.1343,231
8177,2011-12-12,4,0,12,8,0,1,1,2,0.16,0.1818,0.8,0.1045,378
8178,2011-12-12,4,0,12,9,0,1,1,2,0.18,0.2121,0.74,0.0896,208
8179,2011-12-12,4,0,12,10,0,1,1,2,0.22,0.2424,0.69,0.1045,91
8180,2011-12-12,4,0,12,11,0,1,1,2,0.26,0.2879,0.6,0.0896,100
8181,2011-12-12,4,0,12,12,0,1,1,1,0.28,0.2879,0.52,0.1045,138
8182,2011-12-12,4,0,12,13,0,1,1,2,0.3,0.3182,0.52,0.1045,153
8183,2011-12-12,4,0,12,14,0,1,1,2,0.32,0.3333,0.53,0.1343,95
8184,2011-12-12,4,0,12,15,0,1,1,2,0.32,0.3333,0.57,0.1045,124
8185,2011-12-12,4,0,12,16,0,1,1,2,0.32,0.3333,0.57,0.0896,209
8186,2011-12-12,4,0,12,17,0,1,1,2,0.3,0.3333,0.56,0.0,352
8187,2011-12-12,4,0,12,18,0,1,1,1,0.3,0.3182,0.56,0.0896,349
8188,2011-12-12,4,0,12,19,0,1,1,1,0.28,0.303,0.61,0.0896,232
8189,2011-12-12,4,0,12,20,0,1,1,1,0.3,0.3182,0.56,0.0896,157
8190,2011-12-12,4,0,12,21,0,1,1,1,0.26,0.303,0.81,0.0,119
8191,2011-12-12,4,0,12,22,0,1,1,1,0.26,0.303,0.7,0.0,71
8192,2011-12-12,4,0,12,23,0,1,1,1,0.24,0.2879,0.75,0.0,42
8193,2011-12-13,4,0,12,0,0,2,1,1,0.22,0.2727,0.8,0.0,16
8194,2011-12-13,4,0,12,1,0,2,1,1,0.2,0.2576,0.8,0.0,4
8195,2011-12-13,4,0,12,2,0,2,1,1,0.2,0.2576,0.8,0.0,1
8196,2011-12-13,4,0,12,3,0,2,1,1,0.18,0.2424,0.8,0.0,3
8197,2011-12-13,4,0,12,4,0,2,1,1,0.2,0.2576,0.8,0.0,4
8198,2011-12-13,4,0,12,5,0,2,1,1,0.18,0.2424,0.86,0.0,20
8199,2011-12-13,4,0,12,6,0,2,1,1,0.2,0.2576,0.8,0.0,92
8200,2011-12-13,4,0,12,7,0,2,1,1,0.16,0.1667,0.8,0.1642,221
8201,2011-12-13,4,0,12,8,0,2,1,1,0.2,0.2273,0.69,0.1045,391
8202,2011-12-13,4,0,12,9,0,2,1,1,0.26,0.2576,0.6,0.1642,223
8203,2011-12-13,4,0,12,10,0,2,1,1,0.3,0.303,0.52,0.1642,99
8204,2011-12-13,4,0,12,11,0,2,1,1,0.34,0.3182,0.46,0.2537,115
8205,2011-12-13,4,0,12,12,0,2,1,1,0.36,0.3333,0.43,0.3582,147
8206,2011-12-13,4,0,12,13,0,2,1,1,0.4,0.4091,0.37,0.3284,120
8207,2011-12-13,4,0,12,14,0,2,1,1,0.4,0.4091,0.37,0.2537,116
8208,2011-12-13,4,0,12,15,0,2,1,1,0.4,0.4091,0.35,0.2537,144
8209,2011-12-13,4,0,12,16,0,2,1,1,0.38,0.3939,0.37,0.2537,194
8210,2011-12-13,4,0,12,17,0,2,1,1,0.36,0.3485,0.4,0.194,381
8211,2011-12-13,4,0,12,18,0,2,1,1,0.34,0.3182,0.42,0.2239,370
8212,2011-12-13,4,0,12,19,0,2,1,1,0.32,0.3182,0.49,0.1642,262
8213,2011-12-13,4,0,12,20,0,2,1,1,0.32,0.3182,0.49,0.1642,154
8214,2011-12-13,4,0,12,21,0,2,1,1,0.3,0.303,0.52,0.1642,134
8215,2011-12-13,4,0,12,22,0,2,1,1,0.3,0.303,0.52,0.1642,102
8216,2011-12-13,4,0,12,23,0,2,1,1,0.26,0.303,0.7,0.0,55
8217,2011-12-14,4,0,12,0,0,3,1,1,0.26,0.303,0.75,0.0,22
8218,2011-12-14,4,0,12,1,0,3,1,1,0.26,0.303,0.75,0.0,8
8219,2011-12-14,4,0,12,2,0,3,1,1,0.26,0.303,0.75,0.0,2
8220,2011-12-14,4,0,12,3,0,3,1,1,0.28,0.3182,0.65,0.0,3
8221,2011-12-14,4,0,12,4,0,3,1,1,0.26,0.303,0.75,0.0,4
8222,2011-12-14,4,0,12,5,0,3,1,2,0.26,0.303,0.81,0.0,26
8223,2011-12-14,4,0,12,6,0,3,1,2,0.26,0.303,0.87,0.0,87
8224,2011-12-14,4,0,12,7,0,3,1,1,0.28,0.3182,0.75,0.0,243
8225,2011-12-14,4,0,12,8,0,3,1,2,0.26,0.303,0.87,0.0,458
8226,2011-12-14,4,0,12,9,0,3,1,2,0.3,0.3333,0.61,0.0,230
8227,2011-12-14,4,0,12,10,0,3,1,2,0.32,0.3485,0.57,0.0,133
8228,2011-12-14,4,0,12,11,0,3,1,2,0.34,0.3636,0.55,0.0,103
8229,2011-12-14,4,0,12,12,0,3,1,2,0.36,0.3636,0.57,0.0896,138
8230,2011-12-14,4,0,12,13,0,3,1,2,0.36,0.3636,0.57,0.1045,119
8231,2011-12-14,4,0,12,14,0,3,1,2,0.38,0.3939,0.54,0.0896,134
8232,2011-12-14,4,0,12,15,0,3,1,2,0.38,0.3939,0.54,0.1045,143
8233,2011-12-14,4,0,12,16,0,3,1,2,0.38,0.3939,0.54,0.1045,233
8234,2011-12-14,4,0,12,17,0,3,1,2,0.36,0.3636,0.57,0.1045,377
8235,2011-12-14,4,0,12,18,0,3,1,2,0.36,0.3485,0.62,0.1642,379
8236,2011-12-14,4,0,12,19,0,3,1,2,0.36,0.3636,0.62,0.1045,259
8237,2011-12-14,4,0,12,20,0,3,1,2,0.34,0.3485,0.66,0.1045,169
8238,2011-12-14,4,0,12,21,0,3,1,2,0.34,0.3333,0.66,0.1642,145
8239,2011-12-14,4,0,12,22,0,3,1,1,0.34,0.3333,0.66,0.1642,99
8240,2011-12-14,4,0,12,23,0,3,1,1,0.32,0.3182,0.7,0.1642,48
8241,2011-12-15,4,0,12,0,0,4,1,1,0.32,0.3182,0.7,0.1642,45
8242,2011-12-15,4,0,12,1,0,4,1,2,0.32,0.3182,0.7,0.1642,15
8243,2011-12-15,4,0,12,2,0,4,1,2,0.32,0.3333,0.7,0.1343,5
8244,2011-12-15,4,0,12,3,0,4,1,2,0.32,0.3333,0.7,0.1343,2
8245,2011-12-15,4,0,12,4,0,4,1,2,0.32,0.303,0.7,0.2239,6
8246,2011-12-15,4,0,12,5,0,4,1,2,0.32,0.303,0.7,0.2836,24
8247,2011-12-15,4,0,12,6,0,4,1,1,0.32,0.3182,0.66,0.194,90
8248,2011-12-15,4,0,12,7,0,4,1,1,0.32,0.3182,0.7,0.194,252
8249,2011-12-15,4,0,12,8,0,4,1,2,0.34,0.3182,0.66,0.2239,449
8250,2011-12-15,4,0,12,9,0,4,1,2,0.36,0.3333,0.62,0.2836,274
8251,2011-12-15,4,0,12,10,0,4,1,2,0.4,0.4091,0.58,0.2985,105
8252,2011-12-15,4,0,12,11,0,4,1,2,0.4,0.4091,0.62,0.4179,126
8253,2011-12-15,4,0,12,12,0,4,1,2,0.46,0.4545,0.59,0.4925,140
8254,2011-12-15,4,0,12,13,0,4,1,2,0.5,0.4848,0.55,0.3582,150
8255,2011-12-15,4,0,12,14,0,4,1,2,0.52,0.5,0.52,0.3284,124
8256,2011-12-15,4,0,12,15,0,4,1,3,0.52,0.5,0.55,0.2239,76
8257,2011-12-15,4,0,12,16,0,4,1,3,0.46,0.4545,0.72,0.1642,124
8258,2011-12-15,4,0,12,17,0,4,1,2,0.52,0.5,0.59,0.2836,310
8259,2011-12-15,4,0,12,18,0,4,1,2,0.52,0.5,0.59,0.2985,363
8260,2011-12-15,4,0,12,19,0,4,1,2,0.52,0.5,0.59,0.2836,274
8261,2011-12-15,4,0,12,20,0,4,1,1,0.52,0.5,0.59,0.3284,209
8262,2011-12-15,4,0,12,21,0,4,1,1,0.5,0.4848,0.63,0.2985,145
8263,2011-12-15,4,0,12,22,0,4,1,1,0.52,0.5,0.63,0.3284,116
8264,2011-12-15,4,0,12,23,0,4,1,1,0.52,0.5,0.63,0.3284,104
8265,2011-12-16,4,0,12,0,0,5,1,1,0.5,0.4848,0.72,0.3284,60
8266,2011-12-16,4,0,12,1,0,5,1,1,0.5,0.4848,0.72,0.2239,28
8267,2011-12-16,4,0,12,2,0,5,1,1,0.48,0.4697,0.77,0.1045,23
8268,2011-12-16,4,0,12,3,0,5,1,1,0.46,0.4545,0.82,0.1343,3
8269,2011-12-16,4,0,12,4,0,5,1,2,0.5,0.4848,0.59,0.194,4
8270,2011-12-16,4,0,12,5,0,5,1,1,0.48,0.4697,0.44,0.3881,26
8271,2011-12-16,4,0,12,6,0,5,1,2,0.44,0.4394,0.33,0.2985,80
8272,2011-12-16,4,0,12,7,0,5,1,2,0.38,0.3939,0.46,0.2985,226
8273,2011-12-16,4,0,12,8,0,5,1,1,0.36,0.3333,0.46,0.4179,449
8274,2011-12-16,4,0,12,9,0,5,1,1,0.36,0.3333,0.46,0.3881,235
8275,2011-12-16,4,0,12,10,0,5,1,1,0.34,0.303,0.46,0.2985,122
8276,2011-12-16,4,0,12,11,0,5,1,2,0.34,0.303,0.42,0.2985,135
8277,2011-12-16,4,0,12,12,0,5,1,2,0.34,0.303,0.42,0.3582,163
8278,2011-12-16,4,0,12,13,0,5,1,2,0.34,0.303,0.39,0.3582,125
8279,2011-12-16,4,0,12,14,0,5,1,2,0.34,0.3182,0.42,0.2239,115
8280,2011-12-16,4,0,12,15,0,5,1,2,0.32,0.303,0.45,0.2985,141
8281,2011-12-16,4,0,12,16,0,5,1,2,0.32,0.303,0.45,0.2239,212
8282,2011-12-16,4,0,12,17,0,5,1,2,0.32,0.303,0.45,0.2836,352
8283,2011-12-16,4,0,12,18,0,5,1,2,0.32,0.303,0.45,0.2537,285
8284,2011-12-16,4,0,12,19,0,5,1,2,0.32,0.303,0.45,0.2239,203
8285,2011-12-16,4,0,12,20,0,5,1,2,0.32,0.3182,0.45,0.194,146
8286,2011-12-16,4,0,12,21,0,5,1,2,0.32,0.3182,0.45,0.1642,95
8287,2011-12-16,4,0,12,22,0,5,1,2,0.3,0.303,0.49,0.1642,100
8288,2011-12-16,4,0,12,23,0,5,1,2,0.3,0.303,0.49,0.1343,71
8289,2011-12-17,4,0,12,0,0,6,0,1,0.3,0.2879,0.49,0.2836,59
8290,2011-12-17,4,0,12,1,0,6,0,2,0.3,0.2879,0.52,0.2537,39
8291,2011-12-17,4,0,12,2,0,6,0,2,0.28,0.2727,0.56,0.2239,47
8292,2011-12-17,4,0,12,3,0,6,0,1,0.26,0.2576,0.6,0.194,22
8293,2011-12-17,4,0,12,4,0,6,0,1,0.24,0.2424,0.65,0.1642,9
8294,2011-12-17,4,0,12,5,0,6,0,2,0.26,0.2576,0.6,0.194,7
8295,2011-12-17,4,0,12,6,0,6,0,2,0.26,0.2424,0.56,0.2836,17
8296,2011-12-17,4,0,12,7,0,6,0,2,0.26,0.2576,0.56,0.2239,20
8297,2011-12-17,4,0,12,8,0,6,0,2,0.26,0.2576,0.56,0.2239,55
8298,2011-12-17,4,0,12,9,0,6,0,2,0.26,0.2424,0.56,0.2537,95
8299,2011-12-17,4,0,12,10,0,6,0,2,0.26,0.2424,0.52,0.2836,171
8300,2011-12-17,4,0,12,11,0,6,0,2,0.28,0.2576,0.45,0.3284,188
8301,2011-12-17,4,0,12,12,0,6,0,2,0.28,0.2576,0.45,0.2836,216
8302,2011-12-17,4,0,12,13,0,6,0,2,0.28,0.2727,0.48,0.2537,204
8303,2011-12-17,4,0,12,14,0,6,0,1,0.28,0.2576,0.45,0.3582,207
8304,2011-12-17,4,0,12,15,0,6,0,1,0.28,0.2576,0.45,0.2836,195
8305,2011-12-17,4,0,12,16,0,6,0,1,0.28,0.2727,0.45,0.2239,192
8306,2011-12-17,4,0,12,17,0,6,0,1,0.26,0.2576,0.48,0.2239,153
8307,2011-12-17,4,0,12,18,0,6,0,1,0.26,0.2273,0.48,0.3881,150
8308,2011-12-17,4,0,12,19,0,6,0,3,0.24,0.2121,0.65,0.3284,95
8309,2011-12-17,4,0,12,20,0,6,0,1,0.22,0.2121,0.69,0.2537,99
8310,2011-12-17,4,0,12,21,0,6,0,1,0.2,0.2121,0.75,0.1642,88
8311,2011-12-17,4,0,12,22,0,6,0,1,0.2,0.2121,0.75,0.1642,73
8312,2011-12-17,4,0,12,23,0,6,0,1,0.2,0.2273,0.75,0.0,63
8313,2011-12-18,4,0,12,0,0,0,0,1,0.2,0.2121,0.75,0.1343,64
8314,2011-12-18,4,0,12,1,0,0,0,1,0.2,0.2273,0.69,0.1045,43
8315,2011-12-18,4,0,12,2,0,0,0,1,0.22,0.2424,0.55,0.1045,39
8316,2011-12-18,4,0,12,3,0,0,0,1,0.22,0.2121,0.55,0.2239,16
8317,2011-12-18,4,0,12,4,0,0,0,1,0.22,0.2121,0.55,0.2239,1
8318,2011-12-18,4,0,12,5,0,0,0,1,0.2,0.2273,0.59,0.1045,4
8319,2011-12-18,4,0,12,6,0,0,0,1,0.2,0.2121,0.59,0.1343,3
8320,2011-12-18,4,0,12,7,0,0,0,1,0.2,0.2121,0.59,0.1642,11
8321,2011-12-18,4,0,12,8,0,0,0,1,0.2,0.2576,0.69,0.0,31
8322,2011-12-18,4,0,12,9,0,0,0,1,0.22,0.2273,0.64,0.1642,75
8323,2011-12-18,4,0,12,10,0,0,0,1,0.24,0.2273,0.6,0.2537,122
8324,2011-12-18,4,0,12,11,0,0,0,2,0.24,0.2273,0.6,0.2239,168
8325,2011-12-18,4,0,12,12,0,0,0,1,0.26,0.2576,0.6,0.2239,202
8326,2011-12-18,4,0,12,13,0,0,0,1,0.3,0.2727,0.49,0.2985,210
8327,2011-12-18,4,0,12,14,0,0,0,1,0.3,0.2879,0.49,0.2836,200
8328,2011-12-18,4,0,12,15,0,0,0,1,0.32,0.303,0.45,0.2836,184
8329,2011-12-18,4,0,12,16,0,0,0,1,0.28,0.2727,0.48,0.2537,207
8330,2011-12-18,4,0,12,17,0,0,0,1,0.28,0.2727,0.46,0.1642,126
8331,2011-12-18,4,0,12,18,0,0,0,1,0.28,0.2727,0.45,0.194,123
8332,2011-12-18,4,0,12,19,0,0,0,1,0.26,0.2727,0.52,0.1343,130
8333,2011-12-18,4,0,12,20,0,0,0,1,0.24,0.2576,0.6,0.1045,94
8334,2011-12-18,4,0,12,21,0,0,0,1,0.22,0.2727,0.64,0.0,80
8335,2011-12-18,4,0,12,22,0,0,0,1,0.22,0.2273,0.75,0.194,47
8336,2011-12-18,4,0,12,23,0,0,0,1,0.2,0.2273,0.75,0.1045,31
8337,2011-12-19,4,0,12,0,0,1,1,1,0.2,0.2273,0.75,0.0896,14
8338,2011-12-19,4,0,12,1,0,1,1,1,0.18,0.2121,0.8,0.0896,8
8339,2011-12-19,4,0,12,2,0,1,1,1,0.18,0.2121,0.8,0.0896,3
8340,2011-12-19,4,0,12,3,0,1,1,1,0.16,0.197,0.86,0.0896,3
8341,2011-12-19,4,0,12,4,0,1,1,1,0.16,0.1818,0.86,0.1343,4
8342,2011-12-19,4,0,12,5,0,1,1,1,0.14,0.1667,0.93,0.1045,21
8343,2011-12-19,4,0,12,6,0,1,1,1,0.16,0.1818,0.86,0.1045,68
8344,2011-12-19,4,0,12,7,0,1,1,1,0.18,0.2121,0.74,0.1045,187
8345,2011-12-19,4,0,12,8,0,1,1,1,0.2,0.197,0.75,0.194,389
8346,2011-12-19,4,0,12,9,0,1,1,1,0.22,0.2121,0.69,0.2239,166
8347,2011-12-19,4,0,12,10,0,1,1,1,0.24,0.2273,0.67,0.194,96
8348,2011-12-19,4,0,12,11,0,1,1,1,0.26,0.2424,0.65,0.2537,105
8349,2011-12-19,4,0,12,12,0,1,1,1,0.3,0.2727,0.61,0.3284,128
8350,2011-12-19,4,0,12,13,0,1,1,1,0.34,0.303,0.49,0.3284,127
8351,2011-12-19,4,0,12,14,0,1,1,1,0.36,0.3485,0.46,0.2239,107
8352,2011-12-19,4,0,12,15,0,1,1,1,0.38,0.3939,0.46,0.1642,135
8353,2011-12-19,4,0,12,16,0,1,1,1,0.4,0.4091,0.4,0.2537,189
8354,2011-12-19,4,0,12,17,0,1,1,1,0.38,0.3939,0.46,0.194,362
8355,2011-12-19,4,0,12,18,0,1,1,1,0.36,0.3485,0.5,0.194,343
8356,2011-12-19,4,0,12,19,0,1,1,2,0.36,0.3485,0.53,0.1642,234
8357,2011-12-19,4,0,12,20,0,1,1,1,0.4,0.4091,0.4,0.1642,197
8358,2011-12-19,4,0,12,21,0,1,1,2,0.36,0.3485,0.53,0.1343,112
8359,2011-12-19,4,0,12,22,0,1,1,2,0.36,0.3485,0.57,0.1642,95
