instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual
8719,2012-01-04,1,1,1,2,0,3,1,1,0.02,0.0152,0.34,0.2836,0
8720,2012-01-04,1,1,1,3,0,3,1,1,0.02,0.0152,0.34,0.2836,0
8721,2012-01-04,1,1,1,4,0,3,1,1,0.02,0.0455,0.41,0.194,0
8722,2012-01-04,1,1,1,5,0,3,1,1,0.02,0.0455,0.41,0.194,0
8723,2012-01-04,1,1,1,6,0,3,1,1,0.02,0.0455,0.41,0.1642,0
8724,2012-01-04,1,1,1,7,0,3,1,1,0.02,0.0455,0.44,0.194,1
8725,2012-01-04,1,1,1,8,0,3,1,1,0.02,0.0606,0.44,0.1343,5
8726,2012-01-04,1,1,1,9,0,3,1,1,0.04,0.0606,0.45,0.1343,7
8727,2012-01-04,1,1,1,10,0,3,1,1,0.06,0.1061,0.45,0.0,7
8728,2012-01-04,1,1,1,11,0,3,1,2,0.08,0.1212,0.42,0.0896,6
8729,2012-01-04,1,1,1,12,0,3,1,2,0.1,0.1061,0.46,0.194,9
8730,2012-01-04,1,1,1,13,0,3,1,2,0.14,0.1212,0.43,0.2537,9
8731,2012-01-04,1,1,1,14,0,3,1,2,0.14,0.1212,0.46,0.2537,6
8732,2012-01-04,1,1,1,15,0,3,1,2,0.18,0.1515,0.37,0.3284,9
8733,2012-01-04,1,1,1,16,0,3,1,2,0.18,0.1667,0.4,0.2836,8
8734,2012-01-04,1,1,1,17,0,3,1,2,0.2,0.197,0.4,0.194,9
8735,2012-01-04,1,1,1,18,0,3,1,2,0.2,0.2121,0.37,0.1343,9
8736,2012-01-04,1,1,1,19,0,3,1,2,0.2,0.2273,0.4,0.1045,2
8737,2012-01-04,1,1,1,20,0,3,1,2,0.2,0.197,0.4,0.194,2
8738,2012-01-04,1,1,1,21,0,3,1,2,0.2,0.2576,0.44,0.0,2
8739,2012-01-04,1,1,1,22,0,3,1,2,0.2,0.2273,0.47,0.0896,4
8740,2012-01-04,1,1,1,23,0,3,1,2,0.2,0.2273,0.44,0.1045,0
8741,2012-01-05,1,1,1,0,0,4,1,2,0.22,0.2273,0.47,0.194,1
8742,2012-01-05,1,1,1,1,0,4,1,1,0.2,0.2273,0.51,0.0896,0
8743,2012-01-05,1,1,1,2,0,4,1,1,0.2,0.2273,0.51,0.0896,0
8744,2012-01-05,1,1,1,3,0,4,1,1,0.2,0.2576,0.61,0.0,0
8745,2012-01-05,1,1,1,4,0,4,1,2,0.2,0.2273,0.59,0.0896,0
8746,2012-01-05,1,1,1,5,0,4,1,2,0.2,0.2273,0.59,0.0896,0
8747,2012-01-05,1,1,1,6,0,4,1,2,0.2,0.2121,0.75,0.1343,0
8748,2012-01-05,1,1,1,7,0,4,1,2,0.2,0.2273,0.69,0.0896,3
8749,2012-01-05,1,1,1,8,0,4,1,2,0.2,0.2576,0.75,0.0,11
8750,2012-01-05,1,1,1,9,0,4,1,2,0.22,0.2727,0.69,0.0,7
8751,2012-01-05,1,1,1,10,0,4,1,2,0.24,0.2576,0.52,0.0896,5
8752,2012-01-05,1,1,1,11,0,4,1,1,0.3,0.3333,0.49,0.0,6
8753,2012-01-05,1,1,1,12,0,4,1,1,0.3,0.2879,0.49,0.2537,6
8754,2012-01-05,1,1,1,13,0,4,1,1,0.34,0.303,0.42,0.2985,6
8755,2012-01-05,1,1,1,14,0,4,1,1,0.34,0.3182,0.39,0.2836,13
8756,2012-01-05,1,1,1,15,0,4,1,1,0.36,0.3333,0.34,0.2836,6
8757,2012-01-05,1,1,1,16,0,4,1,1,0.36,0.3333,0.34,0.2836,19
8758,2012-01-05,1,1,1,17,0,4,1,2,0.36,0.3485,0.34,0.194,19
8759,2012-01-05,1,1,1,18,0,4,1,1,0.34,0.3333,0.36,0.1642,9
8760,2012-01-05,1,1,1,19,0,4,1,1,0.34,0.3485,0.34,0.0896,10
8761,2012-01-05,1,1,1,20,0,4,1,1,0.3,0.3333,0.49,0.0,5
8762,2012-01-05,1,1,1,21,0,4,1,1,0.26,0.2727,0.6,0.1343,9
8763,2012-01-05,1,1,1,22,0,4,1,1,0.26,0.2576,0.6,0.1642,1
8764,2012-01-05,1,1,1,23,0,4,1,1,0.24,0.2576,0.7,0.1045,4
8765,2012-01-06,1,1,1,0,0,5,1,1,0.22,0.2576,0.75,0.0896,1
8766,2012-01-06,1,1,1,1,0,5,1,1,0.22,0.2727,0.75,0.0,2
8767,2012-01-06,1,1,1,2,0,5,1,1,0.22,0.2273,0.69,0.1642,2
8768,2012-01-06,1,1,1,3,0,5,1,1,0.22,0.2424,0.69,0.1045,1
8769,2012-01-06,1,1,1,4,0,5,1,1,0.22,0.2273,0.69,0.1343,0
8770,2012-01-06,1,1,1,5,0,5,1,2,0.2,0.2121,0.8,0.1343,0
8771,2012-01-06,1,1,1,6,0,5,1,2,0.22,0.2424,0.73,0.1045,1
8772,2012-01-06,1,1,1,7,0,5,1,2,0.24,0.2879,0.65,0.0,4
8773,2012-01-06,1,1,1,8,0,5,1,1,0.24,0.2424,0.7,0.1343,11
8774,2012-01-06,1,1,1,9,0,5,1,1,0.24,0.2424,0.7,0.1642,4
8775,2012-01-06,1,1,1,10,0,5,1,1,0.26,0.2576,0.65,0.194,14
8776,2012-01-06,1,1,1,11,0,5,1,1,0.3,0.303,0.56,0.1642,8
8777,2012-01-06,1,1,1,12,0,5,1,1,0.36,0.3333,0.5,0.2537,23
8778,2012-01-06,1,1,1,13,0,5,1,1,0.4,0.4091,0.43,0.2836,16
8779,2012-01-06,1,1,1,14,0,5,1,1,0.46,0.4545,0.36,0.194,26
8780,2012-01-06,1,1,1,15,0,5,1,1,0.52,0.5,0.27,0.2537,44
8781,2012-01-06,1,1,1,16,0,5,1,1,0.52,0.5,0.27,0.2836,35
8782,2012-01-06,1,1,1,17,0,5,1,1,0.46,0.4545,0.36,0.2239,20
8783,2012-01-06,1,1,1,18,0,5,1,1,0.5,0.4848,0.29,0.2537,28
8784,2012-01-06,1,1,1,19,0,5,1,1,0.46,0.4545,0.33,0.2836,11
8785,2012-01-06,1,1,1,20,0,5,1,1,0.42,0.4242,0.41,0.194,14
8786,2012-01-06,1,1,1,21,0,5,1,1,0.4,0.4091,0.43,0.2239,17
8787,2012-01-06,1,1,1,22,0,5,1,1,0.36,0.3485,0.5,0.194,12
8788,2012-01-06,1,1,1,23,0,5,1,1,0.36,0.3788,0.5,0.0,13
8789,2012-01-07,1,1,1,0,0,6,0,1,0.36,0.3485,0.5,0.1642,2
8790,2012-01-07,1,1,1,1,0,6,0,1,0.38,0.3939,0.46,0.1642,6
8791,2012-01-07,1,1,1,2,0,6,0,1,0.36,0.3636,0.5,0.1045,2
8792,2012-01-07,1,1,1,3,0,6,0,1,0.32,0.3333,0.57,0.1045,1
8793,2012-01-07,1,1,1,4,0,6,0,1,0.32,0.3333,0.57,0.0896,1
8794,2012-01-07,1,1,1,5,0,6,0,1,0.26,0.2727,0.75,0.1045,2
8795,2012-01-07,1,1,1,6,0,6,0,1,0.26,0.2727,0.75,0.1045,0
8796,2012-01-07,1,1,1,7,0,6,0,1,0.22,0.2273,0.87,0.194,0
8797,2012-01-07,1,1,1,8,0,6,0,1,0.24,0.2576,0.75,0.1045,0
8798,2012-01-07,1,1,1,9,0,6,0,1,0.22,0.2273,0.8,0.1343,14
8799,2012-01-07,1,1,1,10,0,6,0,1,0.28,0.303,0.75,0.0896,43
8800,2012-01-07,1,1,1,11,0,6,0,1,0.34,0.3182,0.57,0.2239,74
8801,2012-01-07,1,1,1,12,0,6,0,1,0.4,0.4091,0.43,0.2239,100
8802,2012-01-07,1,1,1,13,0,6,0,1,0.44,0.4394,0.44,0.194,149
8803,2012-01-07,1,1,1,14,0,6,0,1,0.5,0.4848,0.42,0.2836,156
8804,2012-01-07,1,1,1,15,0,6,0,1,0.58,0.5455,0.37,0.2985,132
8805,2012-01-07,1,1,1,16,0,6,0,2,0.56,0.5303,0.37,0.2836,133
8806,2012-01-07,1,1,1,17,0,6,0,2,0.54,0.5152,0.43,0.1343,87
8807,2012-01-07,1,1,1,18,0,6,0,1,0.54,0.5152,0.45,0.1343,49
8808,2012-01-07,1,1,1,19,0,6,0,1,0.52,0.5,0.42,0.1045,44
8809,2012-01-07,1,1,1,20,0,6,0,1,0.5,0.4848,0.39,0.2537,21
8810,2012-01-07,1,1,1,21,0,6,0,1,0.44,0.4394,0.44,0.2239,22
8811,2012-01-07,1,1,1,22,0,6,0,1,0.44,0.4394,0.38,0.2537,16
8812,2012-01-07,1,1,1,23,0,6,0,1,0.42,0.4242,0.38,0.2239,16
8813,2012-01-08,1,1,1,0,0,0,0,1,0.38,0.3939,0.4,0.2836,14
8814,2012-01-08,1,1,1,1,0,0,0,1,0.34,0.3333,0.42,0.194,10
8815,2012-01-08,1,1,1,2,0,0,0,1,0.36,0.3333,0.37,0.2836,10
8816,2012-01-08,1,1,1,3,0,0,0,1,0.34,0.3333,0.42,0.1343,6
8817,2012-01-08,1,1,1,4,0,0,0,1,0.32,0.303,0.49,0.2537,2
8818,2012-01-08,1,1,1,5,0,0,0,2,0.32,0.3333,0.49,0.1045,0
8819,2012-01-08,1,1,1,6,0,0,0,2,0.3,0.3333,0.52,0.0,0
8820,2012-01-08,1,1,1,7,0,0,0,2,0.3,0.3333,0.52,0.0,1
8821,2012-01-08,1,1,1,8,0,0,0,1,0.3,0.303,0.52,0.1343,4
8822,2012-01-08,1,1,1,9,0,0,0,1,0.32,0.3333,0.53,0.1343,23
8823,2012-01-08,1,1,1,10,0,0,0,1,0.34,0.3333,0.49,0.1642,27
8824,2012-01-08,1,1,1,11,0,0,0,1,0.36,0.3485,0.46,0.2239,55
8825,2012-01-08,1,1,1,12,0,0,0,1,0.38,0.3939,0.43,0.2239,78
8826,2012-01-08,1,1,1,13,0,0,0,1,0.4,0.4091,0.37,0.2985,77
8827,2012-01-08,1,1,1,14,0,0,0,1,0.4,0.4091,0.4,0.194,75
8828,2012-01-08,1,1,1,15,0,0,0,1,0.4,0.4091,0.37,0.2836,89
8829,2012-01-08,1,1,1,16,0,0,0,1,0.4,0.4091,0.37,0.2985,58
8830,2012-01-08,1,1,1,17,0,0,0,1,0.38,0.3939,0.4,0.2239,22
8831,2012-01-08,1,1,1,18,0,0,0,1,0.34,0.3182,0.46,0.2239,19
8832,2012-01-08,1,1,1,19,0,0,0,1,0.32,0.3182,0.49,0.194,8
8833,2012-01-08,1,1,1,20,0,0,0,1,0.3,0.303,0.52,0.1642,7
8834,2012-01-08,1,1,1,21,0,0,0,1,0.28,0.2727,0.56,0.2239,10
8835,2012-01-08,1,1,1,22,0,0,0,1,0.26,0.2727,0.6,0.1045,4
8836,2012-01-08,1,1,1,23,0,0,0,1,0.26,0.2424,0.56,0.2537,0
8837,2012-01-09,1,1,1,0,0,1,1,1,0.24,0.2273,0.6,0.2239,3
8838,2012-01-09,1,1,1,1,0,1,1,1,0.24,0.2424,0.6,0.1343,1
8839,2012-01-09,1,1,1,2,0,1,1,1,0.24,0.2424,0.56,0.1343,2
8840,2012-01-09,1,1,1,3,0,1,1,1,0.24,0.2424,0.52,0.1642,0
8841,2012-01-09,1,1,1,4,0,1,1,1,0.22,0.2424,0.64,0.1045,0
8842,2012-01-09,1,1,1,5,0,1,1,2,0.2,0.2273,0.64,0.0896,0
8843,2012-01-09,1,1,1,6,0,1,1,2,0.22,0.2273,0.6,0.1343,3
8844,2012-01-09,1,1,1,7,0,1,1,2,0.22,0.2424,0.6,0.1045,1
8845,2012-01-09,1,1,1,8,0,1,1,2,0.22,0.2576,0.55,0.0896,13
8846,2012-01-09,1,1,1,9,0,1,1,2,0.22,0.2727,0.64,0.0,9
8847,2012-01-09,1,1,1,10,0,1,1,1,0.24,0.2879,0.6,0.0,13
8848,2012-01-09,1,1,1,11,0,1,1,2,0.26,0.2879,0.56,0.0896,6
8849,2012-01-09,1,1,1,12,0,1,1,2,0.26,0.2727,0.56,0.1045,10
8850,2012-01-09,1,1,1,13,0,1,1,2,0.26,0.2727,0.56,0.1045,3
8851,2012-01-09,1,1,1,14,0,1,1,3,0.22,0.2273,0.75,0.1642,5
8852,2012-01-09,1,1,1,15,0,1,1,3,0.22,0.2273,0.75,0.1642,5
8853,2012-01-09,1,1,1,16,0,1,1,3,0.22,0.2576,0.87,0.0896,3
8854,2012-01-09,1,1,1,17,0,1,1,3,0.22,0.2727,0.87,0.0,5
8855,2012-01-09,1,1,1,18,0,1,1,4,0.2,0.2273,0.86,0.0896,6
8856,2012-01-09,1,1,1,19,0,1,1,3,0.2,0.2273,0.93,0.0896,3
8857,2012-01-09,1,1,1,20,0,1,1,2,0.2,0.2273,0.86,0.0896,5
8858,2012-01-09,1,1,1,21,0,1,1,2,0.2,0.2576,0.93,0.0,1
8859,2012-01-09,1,1,1,22,0,1,1,2,0.2,0.2273,0.92,0.1045,8
8860,2012-01-09,1,1,1,23,0,1,1,2,0.22,0.2424,0.87,0.1045,1
8861,2012-01-10,1,1,1,0,0,2,1,2,0.22,0.2424,0.87,0.1045,0
8862,2012-01-10,1,1,1,1,0,2,1,2,0.22,0.2424,0.93,0.1045,2
8863,2012-01-10,1,1,1,2,0,2,1,2,0.22,0.2273,0.87,0.1642,2
8864,2012-01-10,1,1,1,4,0,2,1,2,0.2,0.2121,0.86,0.1642,0
8865,2012-01-10,1,1,1,5,0,2,1,1,0.4,0.4091,0.47,0.2239,0
8866,2012-01-10,1,1,1,6,0,2,1,2,0.18,0.1818,0.93,0.194,0
8867,2012-01-10,1,1,1,7,0,2,1,2,0.18,0.197,0.93,0.1642,3
8868,2012-01-10,1,1,1,8,0,2,1,2,0.18,0.197,0.93,0.1642,6
8869,2012-01-10,1,1,1,9,0,2,1,2,0.18,0.197,0.93,0.1642,11
8870,2012-01-10,1,1,1,10,0,2,1,2,0.18,0.197,0.93,0.1642,3
8871,2012-01-10,1,1,1,11,0,2,1,1,0.42,0.4242,0.38,0.2985,8
8872,2012-01-10,1,1,1,12,0,2,1,1,0.42,0.4242,0.38,0.2985,13
8873,2012-01-10,1,1,1,13,0,2,1,1,0.42,0.4242,0.38,0.2985,15
8874,2012-01-10,1,1,1,14,0,2,1,1,0.42,0.4242,0.38,0.2985,10
8875,2012-01-10,1,1,1,15,0,2,1,1,0.42,0.4242,0.38,0.2985,17
8876,2012-01-10,1,1,1,16,0,2,1,1,0.42,0.4242,0.38,0.3582,15
8877,2012-01-10,1,1,1,17,0,2,1,1,0.42,0.4242,0.38,0.2537,14
8878,2012-01-10,1,1,1,18,0,2,1,1,0.4,0.4091,0.4,0.1045,13
8879,2012-01-10,1,1,1,19,0,2,1,1,0.38,0.3939,0.46,0.1045,11
8880,2012-01-10,1,1,1,20,0,2,1,1,0.34,0.3485,0.53,0.1045,10
8881,2012-01-10,1,1,1,21,0,2,1,1,0.32,0.3333,0.66,0.0896,7
8882,2012-01-10,1,1,1,22,0,2,1,1,0.3,0.303,0.7,0.0896,10
8883,2012-01-10,1,1,1,23,0,2,1,1,0.26,0.2727,0.81,0.1045,3
8884,2012-01-11,1,1,1,0,0,3,1,1,0.26,0.303,0.81,0.0,2
8885,2012-01-11,1,1,1,1,0,3,1,1,0.24,0.2576,0.87,0.0896,1
8886,2012-01-11,1,1,1,2,0,3,1,1,0.2,0.2121,0.85,0.1642,0
8887,2012-01-11,1,1,1,3,0,3,1,1,0.22,0.2727,0.8,0.0,0
8888,2012-01-11,1,1,1,4,0,3,1,1,0.2,0.2121,0.8,0.1343,0
8889,2012-01-11,1,1,1,5,0,3,1,1,0.2,0.2121,0.8,0.1343,0
8890,2012-01-11,1,1,1,6,0,3,1,1,0.2,0.2121,0.86,0.1343,2
8891,2012-01-11,1,1,1,7,0,3,1,1,0.2,0.2121,0.8,0.1343,9
8892,2012-01-11,1,1,1,8,0,3,1,1,0.2,0.2273,0.82,0.1045,11
8893,2012-01-11,1,1,1,9,0,3,1,2,0.2,0.2121,0.86,0.1343,7
8894,2012-01-11,1,1,1,10,0,3,1,2,0.24,0.2424,0.87,0.1343,13
8895,2012-01-11,1,1,1,11,0,3,1,2,0.26,0.2879,0.87,0.0896,9
8896,2012-01-11,1,1,1,12,0,3,1,3,0.3,0.3333,0.81,0.0,4
8897,2012-01-11,1,1,1,13,0,3,1,3,0.32,0.3485,0.76,0.0,8
8898,2012-01-11,1,1,1,14,0,3,1,3,0.32,0.3333,0.81,0.1045,3
8899,2012-01-11,1,1,1,15,0,3,1,2,0.34,0.3485,0.87,0.0896,6
8900,2012-01-11,1,1,1,16,0,3,1,2,0.34,0.3182,0.87,0.2537,6
8901,2012-01-11,1,1,1,17,0,3,1,3,0.34,0.3182,0.87,0.2239,6
8902,2012-01-11,1,1,1,18,0,3,1,3,0.34,0.3333,0.87,0.194,2
8903,2012-01-11,1,1,1,19,0,3,1,3,0.32,0.303,0.93,0.2239,1
8904,2012-01-11,1,1,1,20,0,3,1,3,0.32,0.3182,0.93,0.1642,2
8905,2012-01-11,1,1,1,21,0,3,1,3,0.34,0.3182,0.87,0.2239,0
8906,2012-01-11,1,1,1,22,0,3,1,3,0.34,0.3333,0.87,0.194,0
8907,2012-01-11,1,1,1,23,0,3,1,3,0.34,0.3182,0.87,0.2239,0
8908,2012-01-12,1,1,1,0,0,4,1,3,0.34,0.3333,0.93,0.194,0
8909,2012-01-12,1,1,1,1,0,4,1,3,0.36,0.3485,0.93,0.194,0
8910,2012-01-12,1,1,1,2,0,4,1,3,0.36,0.3485,0.93,0.2537,1
8911,2012-01-12,1,1,1,3,0,4,1,3,0.36,0.3485,0.93,0.2537,0
8912,2012-01-12,1,1,1,4,0,4,1,3,0.36,0.3485,0.93,0.194,0
8913,2012-01-12,1,1,1,5,0,4,1,3,0.34,0.3485,0.93,0.0896,0
8914,2012-01-12,1,1,1,6,0,4,1,3,0.36,0.3485,0.93,0.1343,1
8915,2012-01-12,1,1,1,7,0,4,1,2,0.34,0.3182,0.87,0.2836,2
8916,2012-01-12,1,1,1,8,0,4,1,1,0.32,0.3182,0.81,0.194,11
8917,2012-01-12,1,1,1,9,0,4,1,1,0.32,0.3333,0.81,0.1045,10
8918,2012-01-12,1,1,1,10,0,4,1,1,0.34,0.3485,0.81,0.1045,6
8919,2012-01-12,1,1,1,11,0,4,1,2,0.34,0.3485,0.81,0.1045,18
8920,2012-01-12,1,1,1,12,0,4,1,2,0.34,0.3485,0.81,0.1045,14
8921,2012-01-12,1,1,1,13,0,4,1,1,0.42,0.4242,0.77,0.1642,13
8922,2012-01-12,1,1,1,14,0,4,1,1,0.42,0.4242,0.77,0.1642,24
8923,2012-01-12,1,1,1,15,0,4,1,1,0.44,0.4394,0.72,0.1343,32
8924,2012-01-12,1,1,1,16,0,4,1,1,0.46,0.4545,0.67,0.194,33
8925,2012-01-12,1,1,1,17,0,4,1,1,0.46,0.4545,0.63,0.1642,23
8926,2012-01-12,1,1,1,18,0,4,1,1,0.44,0.4394,0.67,0.194,22
8927,2012-01-12,1,1,1,19,0,4,1,2,0.42,0.4242,0.71,0.1642,17
8928,2012-01-12,1,1,1,20,0,4,1,2,0.42,0.4242,0.71,0.194,11
8929,2012-01-12,1,1,1,21,0,4,1,1,0.44,0.4394,0.67,0.1343,12
8930,2012-01-12,1,1,1,22,0,4,1,1,0.38,0.3939,0.76,0.2985,12
8931,2012-01-12,1,1,1,23,0,4,1,1,0.4,0.4091,0.76,0.3284,7
8932,2012-01-13,1,1,1,0,0,5,1,2,0.4,0.4091,0.71,0.2836,4
8933,2012-01-13,1,1,1,1,0,5,1,2,0.38,0.3939,0.76,0.2985,0
8934,2012-01-13,1,1,1,2,0,5,1,1,0.4,0.4091,0.76,0.3582,1
8935,2012-01-13,1,1,1,3,0,5,1,1,0.36,0.3333,0.87,0.2537,3
8936,2012-01-13,1,1,1,4,0,5,1,3,0.32,0.2879,0.7,0.4925,1
8937,2012-01-13,1,1,1,5,0,5,1,2,0.3,0.2424,0.7,0.5522,0
8938,2012-01-13,1,1,1,6,0,5,1,2,0.26,0.2576,0.75,0.2239,2
8939,2012-01-13,1,1,1,7,0,5,1,1,0.26,0.2576,0.6,0.2239,3
8940,2012-01-13,1,1,1,8,0,5,1,1,0.24,0.2121,0.52,0.3582,11
8941,2012-01-13,1,1,1,9,0,5,1,1,0.22,0.197,0.47,0.3881,10
8942,2012-01-13,1,1,1,10,0,5,1,1,0.24,0.197,0.44,0.4478,2
8943,2012-01-13,1,1,1,11,0,5,1,1,0.24,0.1818,0.38,0.6119,12
8944,2012-01-13,1,1,1,12,0,5,1,1,0.24,0.197,0.38,0.4925,14
8945,2012-01-13,1,1,1,13,0,5,1,1,0.26,0.2121,0.33,0.5224,14
8946,2012-01-13,1,1,1,14,0,5,1,1,0.26,0.2121,0.33,0.5522,10
8947,2012-01-13,1,1,1,15,0,5,1,1,0.26,0.2121,0.33,0.5821,15
8948,2012-01-13,1,1,1,16,0,5,1,1,0.28,0.2424,0.3,0.4627,18
8949,2012-01-13,1,1,1,17,0,5,1,1,0.28,0.2424,0.33,0.4179,15
8950,2012-01-13,1,1,1,18,0,5,1,1,0.26,0.2273,0.38,0.2985,7
8951,2012-01-13,1,1,1,19,0,5,1,1,0.26,0.2424,0.38,0.2836,7
8952,2012-01-13,1,1,1,20,0,5,1,1,0.24,0.2424,0.41,0.1642,6
8953,2012-01-13,1,1,1,21,0,5,1,1,0.24,0.2121,0.41,0.2836,7
8954,2012-01-13,1,1,1,22,0,5,1,1,0.2,0.1818,0.47,0.3284,7
8955,2012-01-13,1,1,1,23,0,5,1,1,0.18,0.1818,0.47,0.194,5
8956,2012-01-14,1,1,1,0,0,6,0,1,0.16,0.1818,0.47,0.1045,2
8957,2012-01-14,1,1,1,1,0,6,0,1,0.16,0.1515,0.47,0.194,6
8958,2012-01-14,1,1,1,2,0,6,0,1,0.16,0.1667,0.47,0.1642,6
8959,2012-01-14,1,1,1,3,0,6,0,1,0.14,0.1667,0.54,0.1045,6
8960,2012-01-14,1,1,1,4,0,6,0,1,0.14,0.1515,0.5,0.1343,0
8961,2012-01-14,1,1,1,5,0,6,0,1,0.14,0.1515,0.5,0.1343,0
8962,2012-01-14,1,1,1,6,0,6,0,1,0.14,0.1515,0.5,0.0,0
8963,2012-01-14,1,1,1,7,0,6,0,1,0.14,0.1515,0.5,0.1343,0
8964,2012-01-14,1,1,1,8,0,6,0,1,0.12,0.1515,0.54,0.1045,3
8965,2012-01-14,1,1,1,9,0,6,0,1,0.14,0.1667,0.5,0.1045,3
8966,2012-01-14,1,1,1,10,0,6,0,1,0.16,0.2273,0.47,0.0,14
8967,2012-01-14,1,1,1,11,0,6,0,1,0.2,0.197,0.4,0.194,28
8968,2012-01-14,1,1,1,12,0,6,0,1,0.22,0.2121,0.41,0.2537,30
8969,2012-01-14,1,1,1,13,0,6,0,1,0.22,0.2121,0.44,0.2836,38
8970,2012-01-14,1,1,1,14,0,6,0,1,0.24,0.2121,0.41,0.2985,52
8971,2012-01-14,1,1,1,15,0,6,0,1,0.24,0.2121,0.38,0.2985,49
8972,2012-01-14,1,1,1,16,0,6,0,1,0.24,0.2273,0.38,0.2239,28
8973,2012-01-14,1,1,1,17,0,6,0,1,0.24,0.2273,0.41,0.2537,15
8974,2012-01-14,1,1,1,18,0,6,0,1,0.22,0.2273,0.41,0.194,21
8975,2012-01-14,1,1,1,19,0,6,0,1,0.2,0.197,0.47,0.2239,12
8976,2012-01-14,1,1,1,20,0,6,0,1,0.2,0.197,0.44,0.2537,8
8977,2012-01-14,1,1,1,21,0,6,0,1,0.18,0.1667,0.43,0.2537,3
8978,2012-01-14,1,1,1,22,0,6,0,1,0.16,0.1364,0.47,0.3582,4
8979,2012-01-14,1,1,1,23,0,6,0,1,0.16,0.1515,0.47,0.2239,5
8980,2012-01-15,1,1,1,0,0,0,0,1,0.16,0.1364,0.47,0.3284,9
8981,2012-01-15,1,1,1,1,0,0,0,2,0.16,0.1364,0.47,0.2985,2
8982,2012-01-15,1,1,1,2,0,0,0,2,0.16,0.1364,0.47,0.2836,5
8983,2012-01-15,1,1,1,3,0,0,0,2,0.16,0.1364,0.48,0.3881,1
8984,2012-01-15,1,1,1,4,0,0,0,2,0.16,0.1364,0.47,0.3881,1
8985,2012-01-15,1,1,1,5,0,0,0,2,0.16,0.1364,0.47,0.3284,0
8986,2012-01-15,1,1,1,6,0,0,0,2,0.14,0.1212,0.5,0.2836,1
8987,2012-01-15,1,1,1,7,0,0,0,1,0.12,0.1212,0.54,0.2836,3
8988,2012-01-15,1,1,1,8,0,0,0,1,0.12,0.1212,0.54,0.2239,2
8989,2012-01-15,1,1,1,9,0,0,0,1,0.12,0.1364,0.54,0.194,10
8990,2012-01-15,1,1,1,10,0,0,0,1,0.14,0.1212,0.54,0.2836,11
8991,2012-01-15,1,1,1,11,0,0,0,1,0.16,0.1515,0.47,0.2239,21
8992,2012-01-15,1,1,1,12,0,0,0,1,0.18,0.1667,0.4,0.2985,42
8993,2012-01-15,1,1,1,13,0,0,0,1,0.2,0.1818,0.34,0.2836,40
8994,2012-01-15,1,1,1,14,0,0,0,1,0.2,0.1818,0.32,0.3582,25
8995,2012-01-15,1,1,1,15,0,0,0,1,0.22,0.2273,0.27,0.194,33
8996,2012-01-15,1,1,1,16,0,0,0,1,0.22,0.2121,0.29,0.2985,31
8997,2012-01-15,1,1,1,17,0,0,0,1,0.22,0.2121,0.25,0.2537,15
8998,2012-01-15,1,1,1,18,0,0,0,1,0.18,0.1818,0.29,0.2239,7
8999,2012-01-15,1,1,1,19,0,0,0,1,0.16,0.1667,0.37,0.1642,9
9000,2012-01-15,1,1,1,20,0,0,0,1,0.16,0.1818,0.37,0.1045,10
9001,2012-01-15,1,1,1,21,0,0,0,1,0.16,0.1667,0.4,0.1642,1
9002,2012-01-15,1,1,1,22,0,0,0,1,0.18,0.2121,0.37,0.0896,2
9003,2012-01-15,1,1,1,23,0,0,0,1,0.16,0.197,0.43,0.0896,3
9004,2012-01-16,1,1,1,0,1,1,0,1,0.14,0.1515,0.46,0.1343,2
9005,2012-01-16,1,1,1,1,1,1,0,1,0.14,0.1667,0.43,0.1045,2
9006,2012-01-16,1,1,1,2,1,1,0,1,0.14,0.2121,0.46,0.0,3
9007,2012-01-16,1,1,1,3,1,1,0,1,0.12,0.197,0.5,0.0,0
9008,2012-01-16,1,1,1,4,1,1,0,1,0.12,0.1515,0.58,0.1045,2
9009,2012-01-16,1,1,1,5,1,1,0,1,0.12,0.1667,0.54,0.0896,1
9010,2012-01-16,1,1,1,6,1,1,0,1,0.1,0.1364,0.54,0.0896,0
9011,2012-01-16,1,1,1,7,1,1,0,1,0.1,0.1364,0.54,0.1045,5
9012,2012-01-16,1,1,1,8,1,1,0,1,0.1,0.1212,0.58,0.1642,3
9013,2012-01-16,1,1,1,9,1,1,0,1,0.1,0.1212,0.58,0.1642,7
9014,2012-01-16,1,1,1,10,1,1,0,2,0.14,0.1364,0.59,0.194,19
9015,2012-01-16,1,1,1,11,1,1,0,1,0.16,0.1515,0.59,0.2537,21
9016,2012-01-16,1,1,1,12,1,1,0,1,0.2,0.1818,0.55,0.3284,20
9017,2012-01-16,1,1,1,13,1,1,0,2,0.24,0.197,0.41,0.4179,26
9018,2012-01-16,1,1,1,14,1,1,0,1,0.24,0.2121,0.44,0.3881,23
9019,2012-01-16,1,1,1,15,1,1,0,1,0.26,0.2121,0.44,0.4478,17
9020,2012-01-16,1,1,1,16,1,1,0,1,0.26,0.2273,0.44,0.3582,22
9021,2012-01-16,1,1,1,17,1,1,0,1,0.26,0.2273,0.48,0.3284,19
9022,2012-01-16,1,1,1,18,1,1,0,1,0.26,0.2273,0.52,0.3284,6
9023,2012-01-16,1,1,1,19,1,1,0,1,0.26,0.2424,0.56,0.2836,10
